,Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
383,Sean Kingston,Fire Burning,2009,5,2009-07-30,21,Rap,0.01962957621739961,0.8316151202749141,0.7957229492499203,0.09090909090909091,0.4579712468930978,0.9045700349909873,1
384,3 Doors Down,Here Without You,2003,5,2003-12-16,51,"Post-Grunge,Rock",0.00833098090784837,0.4077892325315006,0.653154590913927,0.9090909090909092,0.5879338098791775,0.1305269854734387,0
385,Sam Smith,I'm Not The Only One,2015,5,2015-01-23,37,"Piano,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul,Soul Pop,Ballad,Pop-Rock,UK,Pop",0.5408987064263793,0.6460481099656358,0.4563251409724438,0.4545454545454546,0.2052744867058512,0.4857385218958754,3
386,Evanescence,Bring Me To Life,2003,5,2003-06-03,32,"Metal,Alternative Metal,Gothic Rock,Gothic Metal,Memes,Nu-Metal,Rock",0.007369833433551702,0.2497136311569301,0.9436110224491967,0.3636363636363636,0.2830534294648419,0.2768529318205917,0
387,Halsey,Bad At Love,2018,5,2018-01-27,33,"Alternative Pop,Alternative,Pop,Rap,Dance-Pop",0.06175646551635992,0.6437571592210768,0.7393339716991167,0.0,0.4296683709656529,0.6119181422966811,1
388,Justin Timberlake,Rock Your Body,2003,5,2003-05-06,22,"R&;B,Pop",0.2065420850487089,0.8911798396334478,0.6999680817108204,0.3636363636363636,0.3222790321884308,0.8303467288728661,4
389,Taylor Swift,Wildest Dreams,2015,5,2015-11-06,27,"Dream-Pop,Pop",0.07075444187147764,0.5005727376861397,0.6723055644217469,0.7272727272727273,0.5629675772022771,0.4560491994486269,0
390,Kevin Rudolf,Let It Rock,2008,5,2008-10-16,35,"Rap Rock,Hip-Hop,Pop-Rock,Electronic Rock,Pop,Alternative Rock,Rock,Rap",0.0006019237182648532,0.5830469644902634,0.7510373443983402,0.6363636363636364,0.3904674384324561,0.5080055137313118,4
391,Lady Gaga,LoveGame,2009,5,2009-07-09,22,"Dance-Pop,Pop",0.005815637517667731,0.8946162657502863,0.6616661346951802,0.5454545454545454,0.3472699350557237,0.8579153854310255,4
392,Ruff Endz,No More,2000,5,2000-08-29,26,"R&;B,Pop",0.03312654075007621,0.8316151202749141,0.6223002447068836,0.9090909090909092,0.2978062033193741,0.9459230198282262,4
393,Jason Derulo,Want To Want Me,2015,5,2015-06-19,35,"Pop,R&;B",0.00926145346275259,0.7583046964490263,0.6637940206404938,0.0,0.4027840309857592,0.6585727918566429,1
394,Selena Gomez,Good For You,2015,5,2015-10-02,26,"Rap,Pop",0.183024646847833,0.563573883161512,0.6616661346951802,0.4545454545454546,0.2482376232738576,0.1877849644788464,2
395,matchbox twenty,Unwell,2003,5,2003-08-05,54,"Adult Contemporary,Adult Alternative,Alternative Rock,Pop-Rock,Rock",0.03046804773606416,0.163802978235968,0.7786998616874135,0.5454545454545454,0.1973615231375548,0.4178772134450218,0
396,Ja Rule,Wonderful,2004,5,2004-11-24,20,Rap,0.283229383529826,0.6300114547537227,0.7669964889881903,1.0,0.271137727505412,0.7667267522001908,4
397,DJ Khaled,No Brainer,2018,5,2018-08-11,15,"Motown,R&;B,Electro-Pop,Canada,Rap,Pop",0.07494668085511205,0.5028636884306987,0.7489094584530269,0.0,0.5364779602686582,0.6405471317993849,1
398,Maroon 5,She Will Be Loved,2004,5,2004-10-27,41,"Ballad,Adult Alternative,Adult Contemporary,Pop-Rock,Rock,Pop",0.06093846766589466,0.679266895761741,0.6989041387381636,0.0,0.3288474703803526,0.5398155020676494,1
399,"Zedd, Maren Morris, Grey",The Middle,2018,5,2018-04-28,40,"Deutschland,Electro-Pop,Electronic,Dance,Pop",0.1748446683431805,0.7331042382588774,0.6393233322693904,0.6363636363636364,0.3595186845854483,0.4263598770013786,2
400,Natasha Bedingfield,Pocketful Of Sunshine,2008,5,2008-07-03,35,"Screen,Soundtrack,Pop",0.1952946146048118,0.6964490263459335,0.8765826151718268,0.8181818181818182,0.3780891704031725,0.6575124589120984,4
401,Ashlee Simpson,Pieces Of Me,2004,5,2004-09-15,21,"Pop,Pop-Rock",0.05971147089019679,0.4799541809851088,0.7989147781678902,0.1818181818181818,0.2372347183589388,0.7677870851447355,1
402,Passenger,Let Her Go,2014,5,2014-02-21,43,"Indie Rock,Indie Pop,Folk Rock,Acoustic,Pop,Folk",0.3732091470810033,0.4192439862542955,0.5201617193318439,0.6363636363636364,0.1614602285693138,0.2206552857597285,2
403,Bastille,Pompeii,2014,5,2014-03-14,53,"UK,Pop-Rock,Rock,Adult Contemporary,Adult Alternative,Alternative Rock,Indie Pop,Indie Rock,Pop,Alternative Pop",0.06911844617054715,0.6254295532646048,0.7818916906053834,0.8181818181818182,0.485404498609218,0.5143675113985793,0
404,Jonas Brothers,Burnin' Up,2008,5,2008-07-10,16,"Rock,Pop-Rock,Pop",0.03026354827344785,0.6345933562428407,0.95531439514842,0.1818181818181818,0.4026298422958078,0.8186830664828757,1
405,Maroon 5,This Love,2004,5,2004-05-19,43,"Adult Alternative,Adult Contemporary,Pop-Rock,Rock,Pop",0.05367873674301558,0.6861397479954181,0.8574316416640068,0.4545454545454546,0.2857609828603851,0.8208037323719648,4
406,Christina Milian,Dip It Low,2004,5,2004-09-08,30,"R&;B,Rap",0.01247209502582869,0.7342497136311569,0.7042238536014469,1.0,0.7425603957098539,0.5737461562930761,0
407,Nelly Furtado,Turn Off The Light,2001,5,2001-11-06,25,"Canada,Pop",0.0857851523737766,0.5429553264604812,0.6627300776678371,0.1818181818181818,0.8108228125250556,0.6522107941893756,1
408,Staind,It's Been Awhile,2001,5,2001-10-16,46,"Alternative Rock,Memes,Nu-Metal,Alternative Metal,Rock",0.0019301477279578,0.4536082474226804,0.7638046600702203,0.5454545454545454,0.4182275701712727,0.05036581486586789,0
409,Future,Mask Off,2017,5,2017-05-06,31,"Atlanta,Memes,Rap,Trap",0.01042710039966557,0.8247422680412371,0.4020640493669539,0.1818181818181818,0.6250439437766362,0.2609479376524229,1
410,Rihanna,Love On The Brain,2017,5,2017-03-25,31,"Doo-Wop,Pop,R&;B",0.07331068515418154,0.4536082474226804,0.6180444728162571,0.3636363636363636,0.760384608268214,0.3638002332732478,0
411,Uncle Kracker,Follow Me,2001,5,2001-06-05,33,"Adult Contemporary,Pop-Rock,Pop Country,Country,Rock",0.4488739482490388,0.8064146620847652,0.5627194382381104,0.4545454545454546,0.3472082595797433,0.9342593574382356,4
412,Charlie Puth,Attention,2017,5,2017-08-26,40,"Funk,Disco,Adult Contemporary,Soul Pop,Pop-Rock,Producer,Pop",0.1114498349321238,0.7583046964490263,0.5925098414724971,0.2727272727272727,0.3166912340645988,0.8080797370374297,1
413,Train,Drops Of Jupiter,2001,5,2001-06-19,53,"Adult Contemporary,Adult Alternative,Ballad,Pop-Rock,Pop,Rock",0.157462214020794,0.4066437571592211,0.6212363017342271,0.0,0.1885974380007277,0.4921005195631429,1
414,Justin Bieber,Baby,2010,5,2010-02-04,20,"Memes,Dance-Pop,Dance,Electronic,Electro-Pop,Canada,Rap,Pop",0.04099977006080423,0.70446735395189,0.8542398127460369,0.4545454545454546,0.1006852145381432,0.5302725055667481,4
415,Drake,Find Your Love,2010,5,2010-07-01,21,"R&;B,Canada,Rap",0.02136782164963827,0.5864833906071019,0.5925098414724971,0.5454545454545454,0.2918175146016689,0.7455200933092991,4
416,Selena Gomez,Same Old Love,2016,5,2016-01-29,28,Pop,0.02279931788795245,0.6403207331042383,0.5712309820193637,1.0,0.3040724316789914,0.4274202099459231,2
417,Lady Gaga,Alejandro,2010,5,2010-06-24,23,"Electronic,Electro-Pop,Synth-Pop,Eurodance,Dance-Pop,Pop",0.0003636818443168495,0.5876288659793815,0.790403234386637,1.0,0.3100672879442947,0.3542572367723465,2
418,Alessia Cara,Here,2016,5,2016-02-05,34,"Producer,Pop,R&;B",0.08026366688313616,0.3012600229095074,0.8138099797850834,0.0,0.4424845348743978,0.3139645848796522,1
419,matchbox twenty,If You're Gone,2001,5,2001-01-23,42,"Adult Alternative,Alternative Rock,Ballad,Adult Contemporary,Pop-Rock,Rock,Pop",0.4366039804920601,0.4936998854524628,0.6414512182147037,0.8181818181818182,0.3775464262145443,0.3457745732159898,2
420,The Calling,Wherever You Will Go,2002,5,2002-03-19,45,"Screen,Soundtrack,Pop,Rock",0.03752327919632693,0.5097365406643756,0.7052877965741037,0.1818181818181818,0.390461270884858,0.3563779026614357,1
421,No Doubt,Hey Baby,2002,5,2002-03-05,20,"Dancehall,Pop,Rock",0.06012046981542941,0.554410080183276,0.8553037557186934,1.0,0.8549454480414951,0.7677870851447355,0
422,Puddle Of Mudd,Blurry,2002,5,2002-05-07,38,"Post-Grunge,Rock",0.008228731176540214,0.3642611683848797,0.9382913075859133,0.2727272727272727,0.6706837960021959,0.517548510232213,1
423,Jimmy Eat World,The Middle,2002,5,2002-06-18,33,"Power Pop,Emo,Alternative Rock,Pop-Punk,Rock",0.03793227812155955,0.6071019473081328,0.8436003830194703,0.1818181818181818,0.6996095942370437,0.9204750291591561,1
424,Jason Derulo,In My Head,2010,5,2010-04-22,34,"Pop,R&;B",0.02719605633420316,0.7434135166093929,0.7361421427811469,0.0,0.3780151598319959,0.8653377160428375,1
425,Vanessa Carlton,A Thousand Miles,2002,5,2002-05-28,41,"Singer-Songwriter,Pop,Rock",0.3302642599315777,0.5120274914089348,0.8180657516757102,1.0,0.2850208771486193,0.2471636093733433,2
426,twenty one pilots,Ride,2016,5,2016-09-10,39,"Soundtrack,Adult Alternative,Alternative Pop,Indie Rock,Alternative Rock,Indie Pop,Electro-Pop,Reggae,Pop",0.008535480370464683,0.6093928980526918,0.6989041387381636,0.5454545454545454,0.1620276429483343,0.5631428268476302,4
427,The Pussycat Dolls,Stickwitu,2005,5,2005-12-28,26,"Pop,R&;B",0.2740269077120919,0.6208476517754868,0.5148420044685605,0.8181818181818182,0.1928283756529891,0.4189375463895663,2
428,Nicki Minaj,Starships,2012,5,2012-06-15,31,"Pop,Rap",0.1380347650722444,0.7262313860252004,0.7020959676561336,1.0,0.4705222062551267,0.7593044215883786,4
429,Colbie Caillat,Bubbly,2007,5,2007-11-28,47,Pop,0.6165635075944148,0.6689576174112257,0.4446217682732205,0.8181818181818182,0.4883834240990754,0.2270172834269961,2
430,Rihanna,Where Have You Been,2012,5,2012-07-06,26,"House,Electro-Pop,Pop",0.002052847405527588,0.6941580756013747,0.8414724970741568,0.0,0.4887473094073603,0.4337822076131906,1
431,Macy Gray,I Try,2000,5,2000-05-16,27,"Soul,R&;B",0.3200392868007621,0.549828178694158,0.6233641876795404,0.1818181818181818,0.1707485552519751,0.74339942742021,1
432,Daughtry,Home,2007,5,2007-05-30,37,"Soundtrack,Pop-Rock,Pop,Rock",0.002216446975620637,0.3780068728522337,0.8478561549100968,0.5454545454545454,0.5875699245708927,0.3213869154914644,0
433,Jim Jones,We Fly High,2007,5,2007-01-31,27,"Producer,Rap",0.08660315022424184,0.6552119129438717,0.7914671773592936,0.09090909090909091,0.4410289936412584,0.4751351924504294,1
434,Fergie,Clumsy,2007,5,2007-12-19,25,"R&;B,Pop",0.1952946146048118,0.7079037800687284,0.5393126928396638,0.1818181818181818,0.8344136820875914,0.4422648711695473,1
435,Justin Bieber,Beauty And A Beat,2013,5,2013-01-04,24,"Electronic,Dance-Pop,Dance,Canada,Rap,Pop",0.0007011059576337645,0.5601374570446734,0.8372167251835301,0.0,0.4889940113112821,0.5207295090658468,1
436,Natasha Bedingfield,Unwritten,2006,5,2006-05-03,42,"UK,Screen,Soundtrack,R&;B,Pop",0.005457763458089186,0.6804123711340206,0.7808277476327269,0.4545454545454546,0.3163458513991081,0.6150991411303148,4
437,Ludacris,Runaway Love,2007,5,2007-02-21,20,Rap,0.3363992438100671,0.3344788087056129,0.7074156825194169,0.09090909090909091,0.2722108807874724,0.8271657300392323,1
438,Logic,Homicide,2019,5,2019-05-18,5,"Trap,Hip-Hop,DMV,Rap",0.14825973820306,0.697594501718213,0.7531652303436536,0.9090909090909092,0.561943764301001,0.8070194040928851,4
439,J. Holiday,Bed,2007,5,2007-10-03,23,R&;B,0.173822171030099,0.6540664375715922,0.5850622406639003,0.4545454545454546,0.4883649214562812,0.7296150991411303,4
440,50 Cent,Ayo Technology,2007,5,2007-09-26,20,"Rap,Producer",0.08466040532938687,0.5922107674684994,0.7723162038514736,0.7272727272727273,0.5638742066991902,0.4062135510550313,0
441,Lil Wayne,How To Love,2011,5,2011-08-11,24,"R&;B,Pop,Rap",0.000178609830649087,0.6082474226804123,0.643579104160017,1.0,0.6492824058369673,0.2514049411515216,0
442,Snow Patrol,Chasing Cars,2006,5,2006-10-11,45,Rock,0.2136995662402798,0.5154639175257731,0.5701670390467072,0.8181818181818182,0.3410530470768908,0.1071996606934578,2
443,Ricky Martin,Livin' La Vida Loca,1999,5,1999-07-12,20,"Pop,Latin Pop,Rock",0.004200091762998865,0.3573883161512027,0.95531439514842,0.09090909090909091,0.7976180931176335,0.9522850174954938,1
444,Lifehouse,You And Me,2005,5,2005-08-24,62,"Pop-Rock,Rock",0.1165623214975316,0.3963344788087056,0.3946164485583574,0.6363636363636364,0.5623816601804625,0.3383522426041777,0
445,Bruno Mars,Treasure,2013,5,2013-08-02,23,"Memes,Pop",0.02975229961690707,0.8694158075601374,0.6840089371209703,0.4545454545454546,0.4151684665626407,0.9533453504400382,4
446,Shakira,"Whenever, Wherever",2001,6,2001-12-25,24,"Pop,Latin Pop,Rock",0.241306993693482,0.7789232531500572,0.8255133524843069,0.09090909090909091,0.3635337580717778,0.8876047078782738,1
447,Sheck Wes,Mo Bamba,2018,6,2018-12-08,28,"Hip-Hop,NBA,East Coast,Memes,Basketball,Trap,Rap",0.1983621065440564,0.7056128293241696,0.605277157144377,0.3636363636363636,0.6002010620516962,0.2397412787615311,3
448,The Chainsmokers,Paris,2017,6,2017-03-11,20,"EDM,Synth-Pop,Dance,Electronic,Pop",0.02484431251411557,0.6105383734249712,0.6254920736248537,0.1818181818181818,0.3162780083755296,0.2291379493160853,1
449,Ja Rule,Livin' It Up,2001,6,2001-12-04,25,"Gangsta Rap,Hip-Hop,East Coast,Rap",0.07862767118220566,0.8717067583046965,0.7563570592616236,0.5454545454545454,0.3536656819149002,0.6479694624111971,4
450,Big Sean,Bounce Back,2017,6,2017-02-25,28,"Trap,Rap",0.1083823429928791,0.7640320733104238,0.5520800085115437,0.09090909090909091,0.2021968804544248,0.2524652740960662,1
451,Shawn Mendes,Treat You Better,2016,6,2016-10-08,39,"Canada,Pop",0.1083823429928791,0.3791523482245132,0.8116820938397702,0.9090909090909092,0.2095547647388968,0.7550630898102004,4
452,Michelle Branch,All You Wanted,2002,6,2002-05-21,28,"Pop-Punk,Rock",0.004762465285193724,0.4421534936998854,0.7063517395467602,0.7272727272727273,0.2922492429335322,0.6543314600784647,4
453,Backstreet Boys,I Want It That Way,1999,6,1999-08-09,31,"Rap,Boy Band,Pop",0.2627794372681947,0.6597938144329897,0.678689222257687,0.5454545454545454,0.310357162681403,0.4740748595058848,2
454,Gwen Stefani,Wind It Up,2006,6,2006-12-13,18,"Electro-Pop,Pop",0.3159492975484359,0.9713631156930125,0.8978614746249601,0.7272727272727273,0.4396721331696877,0.9703106775527517,4
455,Finger Eleven,Paralyzer,2008,6,2008-01-02,50,Rock,0.1605297059600387,0.6082474226804123,0.9393552505585699,1.0,0.3534806554869587,0.8759410454882834,4
456,Ed Sheeran,Castle On The Hill,2017,6,2017-01-28,33,"Adult Alternative,Adult Contemporary,Pop-Rock,Folk Rock,Folk,UK,Pop",0.02371956546972585,0.3986254295532646,0.8276412384296202,0.1818181818181818,0.5321915146880145,0.4624111971158944,1
457,Ludacris,How Low,2010,6,2010-02-11,21,Rap,0.002533421142675921,0.7697594501718213,0.4701563996169805,0.09090909090909091,0.5874095683333436,0.4062135510550313,1
458,Backstreet Boys,Show Me The Meaning Of Being Lonely,2000,6,2000-03-21,24,"R&;B,Boy Band,Pop",0.2361945071280742,0.5922107674684994,0.605277157144377,0.5454545454545454,0.7356650774952354,0.6872017813593467,4
459,"Migos, Nicki Minaj, Cardi B",MotorSport,2017,6,2017-12-30,22,"Motown,Trap,Rap",0.03118379585522125,0.9060710194730812,0.4914352590701139,0.1818181818181818,0.5506263144585819,0.1623369738097763,1
460,112,It's Over Now,2001,6,2001-03-13,20,R&;B,0.01083609932489819,0.6265750286368843,0.6957123098201936,0.09090909090909091,0.3038750701558539,0.2100519563142827,1
461,Demi Lovato,Sorry Not Sorry,2017,6,2017-11-11,36,"R&;B,Pop",0.02423081412626664,0.6781214203894615,0.6212363017342271,1.0,0.5881311714023152,0.9035097020464427,4
462,Erykah Badu,Bag Lady,2000,6,2000-10-03,20,"Neo Soul,Soul,Soul Pop,R&;B,Rap",0.3732091470810033,0.6998854524627721,0.3829130758591339,0.4545454545454546,0.6319454295388525,0.5758668221821652,3
463,J. Cole,ATM,2018,6,2018-05-05,5,"Conscious Hip-Hop,Trap,Rap",0.1175848188106131,0.6941580756013747,0.469092456644324,0.7272727272727273,0.2031158450465343,0.3288092461032764,2
464,Faith Hill,The Way You Love Me,2001,6,2001-01-09,56,"Adult Contemporary,Dance-Pop,Pop,Country",0.1298547865675919,0.588774341351661,0.7020959676561336,0.1818181818181818,0.3285575956432443,0.7412787615311209,1
465,Nickelback,Rockstar,2007,6,2007-09-19,49,"Alternative Rock,Post-Grunge,Canada,Hard Rock,Rock",0.04693025447667729,0.5761741122565864,0.9085009043515268,0.0,0.5881065012119226,0.6978051108047927,1
466,Dua Lipa,New Rules,2018,6,2018-02-17,48,"Power Pop,Electronic,Electro-Pop,Tropical House,UK,Pop",0.002666345793376524,0.7434135166093929,0.6850728800936269,0.8181818181818182,0.4154151684665625,0.6076768105185029,4
467,Rich Boy,Throw Some D's,2007,6,2007-03-28,21,Rap,0.03762552892763508,0.6689576174112257,0.8553037557186934,1.0,0.6918569869062965,0.4221185452232001,0
468,Lady Gaga,Paparazzi,2009,6,2009-10-15,27,"Dance-Pop,Pop",0.11553982418445,0.7434135166093929,0.6765613363123737,0.4545454545454546,0.40821764041964,0.383946559219595,1
469,Kodak Black,Tunnel Vision,2017,6,2017-03-25,20,"Producer,Trap,Rap",0.05889347303973154,0.4398625429553266,0.4605809128630706,1.0,0.7594409734857124,0.2079312904251935,0
470,Sam Hunt,Body Like A Back Road,2017,6,2017-04-22,41,"Pop Country,Pop,Country",0.4570539267536913,0.7090492554410079,0.4275986807107139,0.4545454545454546,0.309734240374,0.663874456579366,3
471,Shawn Mendes,There's Nothing Holdin' Me Back,2017,6,2017-08-26,34,"Latin Pop,Dance,Alternative Pop,Pop-Rock,Canada,Pop",0.3885466067772267,0.8625429553264604,0.8052984360038301,1.0,0.4519578879850005,0.9904570034990987,4
472,Huey,"Pop, Lock & Drop It",2007,6,2007-05-30,23,Rap,0.0007706357749233105,0.7239404352806414,0.5446324077029471,0.0,0.5885197269009923,0.4857385218958754,1
473,Jessie J,Domino,2012,6,2012-02-16,29,Pop,0.0117563469066716,0.7376861397479954,0.5222896052771572,0.6363636363636364,0.4826661074756844,0.8038384052592513,4
474,Green Day,Wake Me Up When September Ends,2005,6,2005-10-12,27,"Adult Alternative,Emo,Alternative Rock,Ballad,Punk Rock,Rock",0.02351506600710954,0.4959908361970218,0.8063623789764869,0.6363636363636364,0.3469985629614097,0.1178029901389036,0
475,Twista,Overnight Celebrity,2004,6,2004-06-02,20,"Gaming,Rap",0.1860921387870777,0.8190148911798395,0.7829556335780402,0.9090909090909092,0.5272081362287913,0.7868730781465381,4
476,Lil Wayne,A Milli,2008,6,2008-08-07,23,"Crunk,Rap",0.03956827382249004,0.6414662084765177,0.6797531652303436,0.5454545454545454,0.6337155156994922,0.7836920793129043,4
477,D12,My Band,2004,6,2004-05-12,18,"Memes,SHADYXV,Rap",0.5081787924077694,0.8453608247422679,0.8436003830194703,0.09090909090909091,0.439721473550472,0.8579153854310255,1
478,Selena Gomez,The Heart Wants What It Wants,2014,6,2014-12-12,20,"R&;B,Pop",0.05418998539955636,0.5761741122565864,0.7797638046600702,0.6363636363636364,0.2118429248977728,0.6214611387975824,4
479,Sean Paul,We Be Burnin',2005,6,2005-11-09,28,"Jamaica,Pop,Dancehall,Rap",0.14825973820306,0.9587628865979381,0.7946590062772635,0.09090909090909091,0.4211324850899537,0.8748807125437388,1
480,50 Cent,Outta Control,2005,6,2005-09-28,19,"Remix,Rap",0.3149268002353543,0.6586483390607101,0.7201829981912969,0.8181818181818182,0.291836017244463,0.4751351924504294,2
481,Taylor Swift,Back To December,2010,6,2010-10-28,20,"Baroque Pop,Country",0.1278097919414287,0.4742268041237113,0.653154590913927,0.1818181818181818,0.5746612474481771,0.2514049411515216,1
482,Jeremih,Don't Tell 'Em,2014,6,2014-10-24,31,"Fashion,R&;B,Rap",0.4008165745342054,0.8510882016036655,0.5010107458240238,0.1818181818181818,0.304269793202129,0.3722828968296045,3
483,Taylor Swift,Style,2015,6,2015-03-20,32,"Pop-Rock,Funk-Pop,Disco,Pop",0.002615220927722446,0.5555555555555555,0.7765719757421001,0.1818181818181818,0.2855759564324438,0.4465062029477256,1
484,Jagged Edge,Walked Outta Heaven,2004,6,2004-01-13,27,"Soul,R&;B",0.5858885882019679,0.6380297823596793,0.5957016703904671,0.9090909090909092,0.4404307415242477,0.517548510232213,2
485,Drake,Started From The Bottom,2013,6,2013-03-29,22,"Producer,Trap,Canada,Rap",0.03353553967530884,0.7800687285223368,0.4956910309607405,0.7272727272727273,0.2318997896866269,0.5642031597921748,2
486,Camila Cabello,Never Be The Same,2018,6,2018-05-12,37,"Tropical House,Canada,Electro-Pop,Electro,R&;B,M\xc3\xa9xico,Cuba,Pop",0.14825973820306,0.6071019473081328,0.6946483668475371,0.0,0.5010700695082615,0.2429222775951649,1
487,Ludacris,Splash Waterfalls,2004,6,2004-03-24,21,Rap,0.1032698564274713,0.711340206185567,0.8404085541015002,1.0,0.5993376053879695,0.7073481073056942,4
488,Imagine Dragons,Demons,2013,6,2013-12-06,61,"Adult Alternative,Adult Contemporary,Alternative Pop,Alternative Rock,Pop-Rock,Alternative,Indie Rock,Pop,Rock",0.1942721172917302,0.4490263459335624,0.6957123098201936,0.2727272727272727,0.2542263119915625,0.4168168805004772,1
489,Lorde,Team,2014,6,2014-03-28,38,"Alternative,Dream-Pop,Alternative Pop,New Zealand,Soundtrack,Adult Alternative,Indie Pop,Electro-Pop,Pop",0.1707546790908543,0.6609392898052691,0.5552718374295137,0.5454545454545454,0.3160436415668037,0.4040928851659421,2
490,One Direction,Story Of My Life,2013,6,2013-11-15,32,"Folk Rock,Folk,Boy Band,UK,Pop",0.2300595232495848,0.5578465063001145,0.6457069901053303,0.2727272727272727,0.4462344038140113,0.2662496023751458,3
491,Rob Thomas,Lonely No More,2005,6,2005-05-18,34,Rock,0.03241079263091912,0.5830469644902634,0.8967975316523035,0.8181818181818182,0.2289763721251518,0.8663980489873822,4
492,Kelly Clarkson,Breakaway,2004,6,2004-11-17,46,"Screen,Pop-Rock,Soundtrack,Pop,Rock",0.03046804773606416,0.3814432989690721,0.6861368230662835,0.8181818181818182,0.6860779948069249,0.3807655603859612,0
493,Maroon 5,Maps,2014,6,2014-08-08,22,"Adult Contemporary,Adult Alternative,Pop-Rock,Pop",0.02095882272440565,0.720504009163803,0.6989041387381636,0.09090909090909091,0.4398324894072369,0.895027038490086,1
494,Kelly Clarkson,Behind These Hazel Eyes,2005,6,2005-06-29,34,"Pop-Rock,Pop,Rock",0.001684748372818226,0.4982817869415807,0.8861581019257367,0.8181818181818182,0.254904742227348,0.4136358816668434,0
495,Eminem,Just Lose It,2004,6,2004-11-10,19,"Hip-Hop,Beef,Memes,Rap",0.06707345154438403,0.9599083619702176,0.5978295563357804,0.7272727272727273,0.4458520158629324,0.9650090128300286,4
496,Drake,Summer Sixteen,2016,6,2016-02-19,14,"Beef,Canada,Rap",0.003617268294542376,0.5509736540664375,0.4297265666560273,0.09090909090909091,0.6016812734752279,0.02035839253525607,3
497,Justin Bieber,As Long As You Love Me,2012,6,2012-10-26,29,"Dance,Dance-Pop,Canada,Rap,Electronic,Pop",0.08292215989714823,0.5246277205040092,0.8691350143632302,0.0,0.5610803076372741,0.6129784752412257,1
498,Taylor Swift,Red,2012,6,2012-10-19,22,Country,0.07903667010743828,0.5601374570446734,0.8936057027343334,0.09090909090909091,0.4703371798271852,0.642667797688474,1
499,Christina Aguilera,Ain't No Other Man,2006,6,2006-07-12,20,"R&;B,Funk,Pop",0.003842217703420319,0.8579610538373424,0.7297584849452069,0.6363636363636364,0.4884204293846637,0.504824514897678,4
